12290 13786 RIPE ARIN p2p
12290 14840 RIPE ARIN p2p
12290 16552 RIPE ARIN p2p
12290 199524 RIPE RIPE p2p
12290 37680 RIPE AFRINIC p2p
12290 60501 RIPE RIPE p2p
12290 63927 RIPE APNIC p2p
12294 14840 RIPE ARIN p2p
12294 264556 RIPE LACNIC p2p
12294 60501 RIPE RIPE p2p
12294 61568 RIPE LACNIC p2p
12297 201986 RIPE RIPE p2p
12297 202756 RIPE RIPE p2c
12297 208997 RIPE RIPE p2c
12297 34492 RIPE RIPE p2c
12297 50250 RIPE RIPE p2c
12301 12470 RIPE RIPE p2p
12301 13786 RIPE ARIN p2p
12301 14630 RIPE ARIN p2p
12301 198290 RIPE RIPE p2p
12301 199524 RIPE RIPE p2p
12301 205112 RIPE RIPE p2p
12301 20624 RIPE RIPE p2c
12301 206499 RIPE RIPE p2p
12301 207107 RIPE RIPE p2c
12301 213151 RIPE RIPE p2p
12301 21412 RIPE RIPE p2p
12301 29076 RIPE RIPE p2p
12301 31133 RIPE RIPE p2p
12301 31500 RIPE RIPE p2p
12301 34724 RIPE RIPE p2c
12301 34772 RIPE RIPE p2p
12301 34872 RIPE RIPE p2p
12301 35280 RIPE RIPE p2p
12301 35313 RIPE RIPE p2p
12301 35598 RIPE RIPE p2p
12301 37721 RIPE AFRINIC p2p
12301 39386 RIPE RIPE p2p
12301 41327 RIPE RIPE p2p
12301 42861 RIPE RIPE p2p
12301 44789 RIPE RIPE p2c
12301 48829 RIPE RIPE p2c
12301 48919 RIPE RIPE p2p
12301 51184 RIPE RIPE p2p
12301 55329 RIPE APNIC p2p
12301 56381 RIPE RIPE p2p
12301 58299 RIPE RIPE p2p
12302 207737 RIPE RIPE p2c
12302 33961 RIPE RIPE p2c
12302 34481 RIPE RIPE p2c
12302 39016 RIPE RIPE p2c
12302 39737 RIPE RIPE p2p
12302 41270 RIPE RIPE p2c
12302 42234 RIPE RIPE p2c
12302 44580 RIPE RIPE p2c
12302 51284 RIPE RIPE p2c
12302 57668 RIPE RIPE p2c
12302 62329 RIPE RIPE p2c
12306 13786 RIPE ARIN p2p
12306 24961 RIPE RIPE p2p
12306 25369 RIPE RIPE p2p
12306 264556 RIPE LACNIC p2p
12306 28634 RIPE LACNIC p2p
12306 29076 RIPE RIPE p2p
12306 31133 RIPE RIPE p2p
12306 31500 RIPE RIPE p2p
12306 31521 RIPE RIPE p2c
12306 35313 RIPE RIPE p2p
12306 35598 RIPE RIPE p2p
12306 39386 RIPE RIPE p2p
12306 39533 RIPE RIPE p2p
12306 41327 RIPE RIPE p2p
12306 47487 RIPE RIPE p2c
12306 48362 RIPE RIPE p2p
12306 50763 RIPE RIPE p2p
12306 51184 RIPE RIPE p2p
12306 55329 RIPE APNIC p2p
12306 58010 RIPE RIPE p2p
12306 60501 RIPE RIPE p2p
12306 61568 RIPE LACNIC p2p
12307 15830 RIPE RIPE p2p
12307 206492 RIPE RIPE p2p
12307 208196 RIPE RIPE p2p
12307 209097 RIPE RIPE p2p
12307 209146 RIPE RIPE p2p
12307 28875 RIPE RIPE p2c
12307 32934 RIPE ARIN p2p
12307 34019 RIPE RIPE p2p
12307 34347 RIPE RIPE p2p
12307 34615 RIPE RIPE p2c
12307 39533 RIPE RIPE p2p
12307 42346 RIPE RIPE p2p
12307 48362 RIPE RIPE p2p
12307 49961 RIPE RIPE p2p
12307 51184 RIPE RIPE p2p
12307 51786 RIPE RIPE p2c
12307 62167 RIPE RIPE p2p
12310 14840 RIPE ARIN p2p
12310 209767 RIPE RIPE p2c
12310 264556 RIPE LACNIC p2p
12310 28186 RIPE LACNIC p2p
12310 39533 RIPE RIPE p2p
12310 39737 RIPE RIPE p2p
12310 49687 RIPE RIPE p2c
12310 57028 RIPE RIPE p2c
12310 60501 RIPE RIPE p2p
12310 61568 RIPE LACNIC p2p
12312 13786 RIPE ARIN p2p
12312 14061 RIPE ARIN p2p
12312 203520 RIPE RIPE p2c
12312 213211 RIPE RIPE p2c
12312 24961 RIPE RIPE p2p
12312 264556 RIPE LACNIC p2p
12312 28634 RIPE LACNIC p2p
12312 29076 RIPE RIPE p2p
12312 31133 RIPE RIPE p2p
12312 31500 RIPE RIPE p2p
12312 35313 RIPE RIPE p2p
12312 35598 RIPE RIPE p2p
12312 39533 RIPE RIPE p2p
12312 41327 RIPE RIPE p2p
12312 48362 RIPE RIPE p2p
12312 50629 RIPE RIPE p2p
12312 51184 RIPE RIPE p2p
12312 55329 RIPE APNIC p2p
12312 60501 RIPE RIPE p2p
12312 61568 RIPE LACNIC p2p
12314 199524 RIPE RIPE p2p
12314 35598 RIPE RIPE p2p
12314 41722 RIPE RIPE p2p
12314 47441 RIPE RIPE p2p
12315 61351 RIPE RIPE p2c
12322 15412 RIPE RIPE p2p
12322 20811 RIPE RIPE p2p
12322 24482 RIPE APNIC p2p
12322 24961 RIPE RIPE p2p
12322 31034 RIPE RIPE p2p
12322 39326 RIPE RIPE p2p
12322 39386 RIPE RIPE p2p
12322 39533 RIPE RIPE p2p
12322 41327 RIPE RIPE p2p
12322 43531 RIPE RIPE p2p
12322 49367 RIPE RIPE p2p
12322 50877 RIPE RIPE p2p
12324 49102 RIPE RIPE p2p
12329 13786 RIPE ARIN p2p
12329 202789 RIPE RIPE p2c
12329 203125 RIPE RIPE p2p
12329 264556 RIPE LACNIC p2p
12329 28634 RIPE LACNIC p2p
12329 29076 RIPE RIPE p2p
12329 31133 RIPE RIPE p2p
12329 31500 RIPE RIPE p2p
12329 35313 RIPE RIPE p2p
12329 35598 RIPE RIPE p2p
12329 39386 RIPE RIPE p2p
12329 39533 RIPE RIPE p2p
12329 41327 RIPE RIPE p2p
12329 48362 RIPE RIPE p2p
12329 51184 RIPE RIPE p2p
12329 55329 RIPE APNIC p2p
12329 60501 RIPE RIPE p2p
12329 61568 RIPE LACNIC p2p
12332 213117 RIPE RIPE p2c
12333 33891 RIPE RIPE p2p
12333 48362 RIPE RIPE p2p
12333 51184 RIPE RIPE p2p
12333 60501 RIPE RIPE p2p
12335 12668 RIPE RIPE p2p
12335 15599 RIPE RIPE p2p
12335 15930 RIPE RIPE p2p
12335 201119 RIPE RIPE p2p
12335 201211 RIPE RIPE p2p
12335 202486 RIPE RIPE p2p
12335 203968 RIPE RIPE p2p
12335 204315 RIPE RIPE p2p
12335 207561 RIPE RIPE p2p
12335 207785 RIPE RIPE p2p
12335 209141 RIPE RIPE p2p
12335 209343 RIPE RIPE p2p
12335 209739 RIPE RIPE p2p
12335 21140 RIPE RIPE p2p
12335 31323 RIPE RIPE p2p
12335 34102 RIPE RIPE p2p
12335 34300 RIPE RIPE p2p
12335 34549 RIPE RIPE p2p
12335 34832 RIPE RIPE p2p
12335 35432 RIPE RIPE p2p
12335 38040 RIPE APNIC p2p
12335 38934 RIPE RIPE p2p
12335 39063 RIPE RIPE p2p
12335 39360 RIPE RIPE p2p
12335 39533 RIPE RIPE p2p
12335 398131 RIPE ARIN p2p
12335 40676 RIPE ARIN p2p
12335 41327 RIPE RIPE p2p
12335 42473 RIPE RIPE p2p
12335 42632 RIPE RIPE p2p
12335 43201 RIPE RIPE p2p
12335 44096 RIPE RIPE p2p
12335 44416 RIPE RIPE p2p
12335 46489 RIPE ARIN p2p
12335 47691 RIPE RIPE p2p
12335 48614 RIPE RIPE p2p
12335 48919 RIPE RIPE p2p
12335 49120 RIPE RIPE p2p
12335 51032 RIPE RIPE p2p
12335 55256 RIPE ARIN p2p
12335 55818 RIPE APNIC p2p
12335 56418 RIPE RIPE p2p
12335 57931 RIPE RIPE p2p
12335 60265 RIPE RIPE p2p
12335 60347 RIPE RIPE p2p
12335 60731 RIPE RIPE p2p
12335 61438 RIPE RIPE p2p
12335 62044 RIPE RIPE p2p
12335 62314 RIPE RIPE p2p
12337 12470 RIPE RIPE p2p
12337 13786 RIPE ARIN p2p
12337 14061 RIPE ARIN p2p
12337 14630 RIPE ARIN p2p
12337 199524 RIPE RIPE p2p
12337 199938 RIPE RIPE p2p
12337 202365 RIPE RIPE p2p
12337 203125 RIPE RIPE p2p
12337 205112 RIPE RIPE p2p
12337 208709 RIPE RIPE p2p
12337 213151 RIPE RIPE p2p
12337 21412 RIPE RIPE p2p
12337 264556 RIPE LACNIC p2p
12337 28634 RIPE LACNIC p2p
12337 29076 RIPE RIPE p2p
12337 31025 RIPE RIPE p2p
12337 31133 RIPE RIPE p2p
12337 31500 RIPE RIPE p2p
12337 34549 RIPE RIPE p2p
12337 34681 RIPE RIPE p2p
12337 34872 RIPE RIPE p2p
12337 34927 RIPE RIPE p2p
12337 35313 RIPE RIPE p2p
12337 35598 RIPE RIPE p2p
12337 37721 RIPE AFRINIC p2p
12337 39386 RIPE RIPE p2p
12337 41327 RIPE RIPE p2p
12337 42861 RIPE RIPE p2p
12337 47897 RIPE RIPE p2c
12337 50629 RIPE RIPE p2p
12337 51184 RIPE RIPE p2p
12337 55329 RIPE APNIC p2p
