10026 45899 APNIC APNIC p2p
10031 19812 APNIC ARIN p2p
10099 133448 APNIC APNIC p2p
10099 133771 APNIC APNIC p2p
10099 133858 APNIC APNIC p2p
10099 135377 APNIC APNIC p2p
10099 17554 APNIC APNIC p2p
10099 19551 APNIC ARIN p2c
10099 206819 APNIC RIPE  p2p
10099 38001 APNIC APNIC p2p
10099 41913 APNIC RIPE p2p
10099 45250 APNIC APNIC p2p
10099 45430 APNIC APNIC p2c
10099 59371 APNIC APNIC p2p
10103 55720 APNIC APNIC p2p
10133 131149 APNIC APNIC p2c
10133 131303 APNIC APNIC p2c
10133 131584 APNIC APNIC p2c
10204 132890 APNIC APNIC p2c
131735 137371 APNIC APNIC p2c
132116 137653 APNIC APNIC p2c
132651 134632 APNIC APNIC p2p
134312 137619 APNIC APNIC p2p
135468 136052 APNIC APNIC p2p
136168 138494 APNIC APNIC p2p
137310 138858 APNIC APNIC p2p
17408 20940 APNIC RIPE p2p
17469 24323 APNIC APNIC p2p
17639 23944 APNIC APNIC p2c
17727 137831 APNIC APNIC p2c
17887 58913 APNIC APNIC p2c
18103 136118 APNIC APNIC p2p
18106 134078 APNIC APNIC p2c
23815 134835 APNIC APNIC p2c
23815 58453 APNIC APNIC p2p
23855 24514 APNIC APNIC p2c
23855 38229 APNIC APNIC p2c
23899 24173 APNIC APNIC p2p
23899 45896 APNIC APNIC p2p
23899 45903 APNIC APNIC p2p
23947 137831 APNIC APNIC p2c
24151 31529 APNIC RIPE p2p
24218 55720 APNIC APNIC p2p
24482 135553 APNIC APNIC p2p
24482 137557 APNIC APNIC p2p
24482 203661 APNIC RIPE  p2p
24482 44356 APNIC RIPE p2p
24514 133014 APNIC APNIC p2c
24514 38280 APNIC APNIC p2c
24514 45808 APNIC APNIC p2c
24516 132533 APNIC APNIC p2p
24521 45312 APNIC APNIC p2c
24535 139446 APNIC APNIC p2c
38001 132696 APNIC APNIC p2p
38001 137409 APNIC APNIC p2p
38001 60068 APNIC RIPE p2p
38040 59318 APNIC APNIC p2p
38081 46071 APNIC APNIC p2c
38081 55329 APNIC APNIC p2p
38154 45305 APNIC APNIC p2p
38193 137265 APNIC APNIC p2c
38235 131203 APNIC APNIC p2c
38496 38768 APNIC APNIC p2p
38496 56256 APNIC APNIC p2p
38769 137332 APNIC APNIC p2p
38880 132533 APNIC APNIC p2c
38880 43727 APNIC RIPE p2p
45298 134630 APNIC APNIC p2p
45352 132837 APNIC APNIC p2p
45352 56258 APNIC APNIC p2p
45352 58983 APNIC APNIC p2c
45352 63516 APNIC APNIC p2p
45474 52320 APNIC LACNIC p2p
45899 131353 APNIC APNIC p2c
45899 131429 APNIC APNIC p2c
45899 45903 APNIC APNIC p2c
45899 63731 APNIC APNIC p2c
4637 132203 APNIC APNIC p2p
4637 16276 APNIC RIPE p2c
4637 16509 APNIC ARIN p2p
4637 17444 APNIC APNIC p2p
