asn1,asn2,asn1RIR,asn2RIR,rel
8468,198726,RIPE,RIPE,p2p
8468,198792,RIPE,RIPE,p2p
8468,198930,RIPE,RIPE,p2p
8468,198967,RIPE,RIPE,p2p
8468,199119,RIPE,RIPE,p2p
8468,199139,RIPE,RIPE,p2p
8468,199163,RIPE,RIPE,p2p
8468,199421,RIPE,RIPE,p2p
8468,199422,RIPE,RIPE,p2p
8468,199483,RIPE,RIPE,p2p
8468,199524,RIPE,RIPE,p2p
8468,199599,RIPE,RIPE,p2p
8468,199713,RIPE,RIPE,p2p
8468,199775,RIPE,RIPE,p2p
8468,199790,RIPE,RIPE,p2p
8468,199837,RIPE,RIPE,p2p
8468,199841,RIPE,RIPE,p2p
8468,199877,RIPE,RIPE,p2p
8468,199939,RIPE,RIPE,p2p
8468,200020,RIPE,RIPE,p2p
8468,200023,RIPE,RIPE,p2p
8468,200047,RIPE,RIPE,p2p
8468,200062,RIPE,RIPE,p2p
8468,200185,RIPE,RIPE,p2p
8468,200187,RIPE,RIPE,p2p
8468,200478,RIPE,RIPE,p2p
8468,200596,RIPE,RIPE,p2p
8468,200794,RIPE,RIPE,p2p
8468,200924,RIPE,RIPE,p2p
8468,201213,RIPE,RIPE,p2p
8468,201225,RIPE,RIPE,p2p
8468,201283,RIPE,RIPE,p2p
8468,201290,RIPE,RIPE,p2p
8468,201479,RIPE,RIPE,p2p
8468,201764,RIPE,RIPE,p2p
8468,201798,RIPE,RIPE,p2p
8468,201838,RIPE,RIPE,p2p
8468,201877,RIPE,RIPE,p2p
8468,201900,RIPE,RIPE,p2p
8468,202096,RIPE,RIPE,p2p
8468,202120,RIPE,RIPE,p2p
8468,202129,RIPE,RIPE,p2p
8468,202328,RIPE,RIPE,p2p
8468,202425,RIPE,RIPE,p2p
8468,202454,RIPE,RIPE,p2c
8468,202519,RIPE,RIPE,p2p
8468,202707,RIPE,RIPE,p2p
8468,202932,RIPE,RIPE,p2p
8468,203101,RIPE,RIPE,p2p
8468,203366,RIPE,RIPE,p2p
8468,203507,RIPE,RIPE,p2p
8468,203536,RIPE,RIPE,p2p
8468,203596,RIPE,RIPE,p2p
8468,203923,RIPE,RIPE,p2p
8468,203968,RIPE,RIPE,p2p
8468,204006,RIPE,RIPE,p2p
8468,204196,RIPE,RIPE,p2p
8468,204558,RIPE,RIPE,p2p
8468,204698,RIPE,RIPE,p2p
8468,204732,RIPE,RIPE,p2p
8468,204818,RIPE,RIPE,p2p
8468,204995,RIPE,RIPE,p2p
8468,205077,RIPE,RIPE,p2p
8468,205360,RIPE,RIPE,p2c
8468,205388,RIPE,RIPE,p2p
8468,205614,RIPE,RIPE,p2p
8468,205668,RIPE,RIPE,p2p
8468,205678,RIPE,RIPE,p2p
8468,205844,RIPE,RIPE,p2p
8468,205881,RIPE,RIPE,p2p
8468,205943,RIPE,RIPE,p2p
8468,206264,RIPE,RIPE,p2p
8468,206313,RIPE,RIPE,p2p
8468,206483,RIPE,RIPE,p2p
8468,206892,RIPE,RIPE,p2p
8468,207063,RIPE,RIPE,p2p
8468,207083,RIPE,RIPE,p2p
8468,207192,RIPE,RIPE,p2p
8468,207195,RIPE,RIPE,p2p
8468,208722,RIPE,RIPE,p2p
8468,208844,RIPE,RIPE,p2p
8468,209330,RIPE,RIPE,p2p
8468,209400,RIPE,RIPE,p2p
8468,209475,RIPE,RIPE,p2p
8468,209627,RIPE,RIPE,p2p
8468,209635,RIPE,RIPE,p2p
8468,210052,RIPE,RIPE,p2p
8468,210096,RIPE,RIPE,p2c
8468,262354,RIPE,LACNIC,p2p
8468,262589,RIPE,LACNIC,p2p
8468,262773,RIPE,LACNIC,p2p
8468,263009,RIPE,LACNIC,p2p
8468,263276,RIPE,LACNIC,p2p
8468,263324,RIPE,LACNIC,p2p
8468,263421,RIPE,LACNIC,p2p
8468,263626,RIPE,LACNIC,p2p
8468,268331,RIPE,LACNIC,p2p
8468,268696,RIPE,LACNIC,p2p
8468,328145,RIPE,AFRINIC,p2p
8468,396986,RIPE,ARIN,p2p
8469,8732,RIPE,RIPE,p2p
8469,14840,RIPE,ARIN,p2p
8469,15704,RIPE,RIPE,p2p
8469,17639,RIPE,APNIC,p2p
8469,22356,RIPE,ARIN,p2p
8469,28186,RIPE,LACNIC,p2p
8469,39120,RIPE,RIPE,p2p
8469,39351,RIPE,RIPE,p2p
8469,51907,RIPE,RIPE,p2p
8469,267613,RIPE,LACNIC,p2p
8470,30733,RIPE,RIPE,p2c
8470,38974,RIPE,RIPE,p2c
8470,43900,RIPE,RIPE,p2c
8470,51907,RIPE,RIPE,p2p
8473,8487,RIPE,RIPE,p2p
8473,8732,RIPE,RIPE,p2p
8473,14840,RIPE,ARIN,p2p
8473,15704,RIPE,RIPE,p2p
8473,17639,RIPE,APNIC,p2p
8473,20144,RIPE,ARIN,p2c
8473,22356,RIPE,ARIN,p2p
8473,24516,RIPE,APNIC,p2p
8473,24724,RIPE,RIPE,p2p
8473,24811,RIPE,RIPE,p2p
8473,24875,RIPE,RIPE,p2p
8473,24961,RIPE,RIPE,p2p
8473,28186,RIPE,LACNIC,p2p
8473,29467,RIPE,RIPE,p2p
8473,35280,RIPE,RIPE,p2p
8473,37721,RIPE,AFRINIC,p2p
8473,39533,RIPE,RIPE,p2p
8473,41884,RIPE,RIPE,p2c
8473,42473,RIPE,RIPE,p2p
8473,42541,RIPE,RIPE,p2p
8473,42708,RIPE,RIPE,p2p
8473,43376,RIPE,RIPE,p2p
8473,47950,RIPE,RIPE,p2p
8473,48858,RIPE,RIPE,p2p
8473,50629,RIPE,RIPE,p2p
8473,50877,RIPE,RIPE,p2p
8473,51368,RIPE,RIPE,p2c
8473,51907,RIPE,RIPE,p2p
8473,56665,RIPE,RIPE,p2p
8473,57695,RIPE,RIPE,p2p
8473,57782,RIPE,RIPE,p2c
8473,58057,RIPE,RIPE,p2p
8473,58317,RIPE,RIPE,p2c
8473,62663,RIPE,ARIN,p2p
8473,64449,RIPE,RIPE,p2c
8473,64475,RIPE,RIPE,p2p
8473,202780,RIPE,RIPE,p2c
8473,204302,RIPE,RIPE,p2c
8473,204468,RIPE,RIPE,p2c
8473,206313,RIPE,RIPE,p2p
8473,208639,RIPE,RIPE,p2c
8473,210317,RIPE,RIPE,p2c
8473,328145,RIPE,AFRINIC,p2p
8477,47755,RIPE,RIPE,p2c
8487,8492,RIPE,RIPE,p2p
8487,8647,RIPE,RIPE,p2p
8487,8732,RIPE,RIPE,p2p
8487,8767,RIPE,RIPE,p2p
8487,8932,RIPE,RIPE,p2p
8487,8966,RIPE,RIPE,p2p
8487,9009,RIPE,RIPE,p2p
8487,9050,RIPE,RIPE,p2p
8487,9145,RIPE,RIPE,p2p
8487,9318,RIPE,APNIC,p2p
8487,9498,RIPE,APNIC,p2p
8487,12322,RIPE,RIPE,p2p
8487,12414,RIPE,RIPE,p2p
8487,12578,RIPE,RIPE,p2p
8487,12695,RIPE,RIPE,p2p
8487,12713,RIPE,RIPE,p2p
8487,12714,RIPE,RIPE,p2p
8487,12850,RIPE,RIPE,p2p
8487,12883,RIPE,RIPE,p2p
8487,12956,RIPE,RIPE,p2p
8487,12969,RIPE,RIPE,p2p
8487,13101,RIPE,RIPE,p2p
8487,13193,RIPE,RIPE,p2p
8487,13194,RIPE,RIPE,p2p
8487,14061,RIPE,ARIN,p2p
8487,14537,RIPE,ARIN,p2p
8487,14840,RIPE,ARIN,p2p
8487,15447,RIPE,RIPE,p2p
8487,15589,RIPE,RIPE,p2p
8487,15600,RIPE,RIPE,p2p
8487,15879,RIPE,RIPE,p2p
8487,15943,RIPE,RIPE,p2p
8487,15967,RIPE,RIPE,p2p
8487,16097,RIPE,RIPE,p2p
8487,16509,RIPE,ARIN,p2p
8487,16637,RIPE,ARIN,p2p
8487,17557,RIPE,APNIC,p2p
8487,17639,RIPE,APNIC,p2p
8487,18705,RIPE,ARIN,p2p
8487,20119,RIPE,ARIN,p2p
8487,20473,RIPE,ARIN,p2p
8487,20495,RIPE,RIPE,p2p
8487,20559,RIPE,RIPE,p2p
8487,20562,RIPE,RIPE,p2p
8487,20804,RIPE,RIPE,p2p
8487,20847,RIPE,RIPE,p2p
8487,20940,RIPE,RIPE,p2p
8487,21263,RIPE,RIPE,p2p
8487,22363,RIPE,ARIN,p2p
8487,23393,RIPE,ARIN,p2p
8487,24516,RIPE,APNIC,p2p
8487,24608,RIPE,RIPE,p2p
8487,25074,RIPE,RIPE,p2p
8487,25542,RIPE,RIPE,p2p
8487,28186,RIPE,LACNIC,p2p
8487,28917,RIPE,RIPE,p2p
8487,29017,RIPE,RIPE,p2p
8487,29049,RIPE,RIPE,p2p
8487,29119,RIPE,RIPE,p2p
8487,29141,RIPE,RIPE,p2p
8487,29152,RIPE,RIPE,p2p
8487,29222,RIPE,RIPE,p2p
8487,29314,RIPE,RIPE,p2p
8487,29462,RIPE,RIPE,p2p
8487,29467,RIPE,RIPE,p2p
8487,29608,RIPE,RIPE,p2p
8487,29697,RIPE,ARIN,p2p
8487,29791,RIPE,ARIN,p2p
8487,30781,RIPE,RIPE,p2p
8487,31122,RIPE,RIPE,p2p
8487,31133,RIPE,RIPE,p2p
8487,31500,RIPE,RIPE,p2p
8487,31673,RIPE,RIPE,p2p
8487,32934,RIPE,ARIN,p2p
8487,33915,RIPE,RIPE,p2p
8487,34087,RIPE,RIPE,p2p
8487,34655,RIPE,RIPE,p2p
8487,34772,RIPE,RIPE,p2p
8487,34953,RIPE,RIPE,p2p
8487,34968,RIPE,RIPE,p2p
8487,35297,RIPE,RIPE,p2p
8487,35320,RIPE,RIPE,p2p
8487,35753,RIPE,RIPE,p2p
8487,36351,RIPE,ARIN,p2p
8487,37721,RIPE,AFRINIC,p2p
8487,38082,RIPE,APNIC,p2p
8487,39120,RIPE,RIPE,p2p
8487,39386,RIPE,RIPE,p2p
8487,39647,RIPE,RIPE,p2p
8487,39686,RIPE,RIPE,p2p
8487,39704,RIPE,RIPE,p2p
8487,39737,RIPE,RIPE,p2p
8487,40676,RIPE,ARIN,p2p
8487,41313,RIPE,RIPE,p2p
8487,41552,RIPE,RIPE,p2p
8487,42275,RIPE,RIPE,p2p
8487,42739,RIPE,RIPE,p2p
8487,42794,RIPE,RIPE,p2p
8487,43350,RIPE,RIPE,p2p
8487,43531,RIPE,RIPE,p2p
8487,43561,RIPE,RIPE,p2p
8487,43996,RIPE,RIPE,p2p
8487,44034,RIPE,RIPE,p2p
8487,44527,RIPE,RIPE,p2p
8487,45430,RIPE,APNIC,p2p
8487,45474,RIPE,APNIC,p2p
8487,45629,RIPE,APNIC,p2p
8487,45899,RIPE,APNIC,p2p
8487,47147,RIPE,RIPE,p2p
8487,47232,RIPE,RIPE,p2p
8487,47447,RIPE,RIPE,p2p
8487,47548,RIPE,RIPE,p2p
8487,47764,RIPE,RIPE,p2p
8487,48011,RIPE,RIPE,p2p
8487,48173,RIPE,RIPE,p2p
8487,48524,RIPE,RIPE,p2p
8487,48858,RIPE,RIPE,p2p
8487,49453,RIPE,RIPE,p2p
8487,49544,RIPE,RIPE,p2p
8487,49685,RIPE,RIPE,p2p
8487,49820,RIPE,RIPE,p2p
8487,49981,RIPE,RIPE,p2p
8487,50010,RIPE,RIPE,p2p
8487,50032,RIPE,RIPE,p2p
8487,50266,RIPE,RIPE,p2p
8487,50300,RIPE,RIPE,p2p
8487,50673,RIPE,RIPE,p2p
8487,51050,RIPE,RIPE,p2p
8487,51167,RIPE,RIPE,p2p
8487,56583,RIPE,RIPE,p2p
8487,56630,RIPE,RIPE,p2p
8487,56665,RIPE,RIPE,p2p
8487,56704,RIPE,RIPE,p2p
8487,57043,RIPE,RIPE,p2p
8487,57199,RIPE,RIPE,p2p
8487,57634,RIPE,RIPE,p2p
8487,57695,RIPE,RIPE,p2p
8487,58073,RIPE,RIPE,p2p
8487,59853,RIPE,RIPE,p2c
8487,59947,RIPE,RIPE,p2p
8487,60230,RIPE,RIPE,p2p
8487,60294,RIPE,RIPE,p2p
8487,61317,RIPE,RIPE,p2p
8487,61955,RIPE,RIPE,p2p
8487,62955,RIPE,ARIN,p2p
8487,64049,RIPE,APNIC,p2p
8487,64050,RIPE,APNIC,p2p
8487,64271,RIPE,ARIN,p2p
8487,135391,RIPE,APNIC,p2p
8487,196844,RIPE,RIPE,p2p
8487,196925,RIPE,RIPE,p2p
8487,197731,RIPE,RIPE,p2p
8487,198792,RIPE,RIPE,p2p
8487,198930,RIPE,RIPE,p2p
8487,199139,RIPE,RIPE,p2p
8487,199524,RIPE,RIPE,p2p
8487,199837,RIPE,RIPE,p2p
8487,202053,RIPE,RIPE,p2p
8487,204355,RIPE,RIPE,p2c
8487,206264,RIPE,RIPE,p2p
8487,206656,RIPE,RIPE,p2c
8487,208722,RIPE,RIPE,p2p
8487,209523,RIPE,RIPE,p2p
8487,267613,RIPE,LACNIC,p2p
8491,47441,RIPE,RIPE,p2p
8492,8587,RIPE,RIPE,p2p
8492,8608,RIPE,RIPE,p2p
8492,8647,RIPE,RIPE,p2p
8492,8816,RIPE,RIPE,p2p
8492,8985,RIPE,RIPE,p2p
8492,9115,RIPE,RIPE,p2p
8492,9150,RIPE,RIPE,p2p
8492,11179,RIPE,ARIN,p2p
8492,12315,RIPE,RIPE,p2p
8492,12414,RIPE,RIPE,p2p
8492,12494,RIPE,RIPE,p2p
8492,12496,RIPE,RIPE,p2p
8492,12567,RIPE,RIPE,p2p
8492,12676,RIPE,RIPE,p2p
8492,12732,RIPE,RIPE,p2p
8492,12849,RIPE,RIPE,p2p
8492,12902,RIPE,RIPE,p2p
8492,12975,RIPE,RIPE,p2p
8492,13170,RIPE,RIPE,p2p
8492,13215,RIPE,RIPE,p2p
8492,13984,RIPE,ARIN,p2p
8492,14127,RIPE,ARIN,p2p
8492,14840,RIPE,ARIN,p2p
8492,15542,RIPE,RIPE,p2p
8492,15704,RIPE,RIPE,p2p
8492,15720,RIPE,RIPE,p2p
8492,15870,RIPE,RIPE,p2p
8492,15879,RIPE,RIPE,p2p
8492,15886,RIPE,RIPE,p2p
8492,16223,RIPE,RIPE,p2p
8492,17408,RIPE,APNIC,p2p
8492,17639,RIPE,APNIC,p2p
8492,18403,RIPE,APNIC,p2p
8492,18676,RIPE,ARIN,p2p
8492,19711,RIPE,ARIN,p2p
8492,20119,RIPE,ARIN,p2p
8492,20857,RIPE,RIPE,p2p
8492,20919,RIPE,RIPE,p2p
8492,20928,RIPE,RIPE,p2p
8492,20953,RIPE,RIPE,p2p
8492,21221,RIPE,RIPE,p2p
8492,21245,RIPE,RIPE,p2p
8492,21277,RIPE,RIPE,p2p
8492,21409,RIPE,RIPE,p2p
8492,21478,RIPE,RIPE,p2p
8492,22363,RIPE,ARIN,p2p
8492,22381,RIPE,ARIN,p2p
8492,23201,RIPE,ARIN,p2p
8492,23944,RIPE,APNIC,p2p
8492,24088,RIPE,APNIC,p2p
8492,24167,RIPE,APNIC,p2p
8492,24516,RIPE,APNIC,p2p
8492,24527,RIPE,APNIC,p2p
8492,24608,RIPE,RIPE,p2p
8492,24637,RIPE,RIPE,p2p
8492,24642,RIPE,RIPE,p2p
8492,24730,RIPE,RIPE,p2p
8492,24904,RIPE,RIPE,p2p
8492,25151,RIPE,RIPE,p2p
8492,25182,RIPE,RIPE,p2p
8492,25251,RIPE,RIPE,p2p
8492,25511,RIPE,RIPE,p2p
8492,25516,RIPE,RIPE,p2p
8492,25542,RIPE,RIPE,p2p
8492,27281,RIPE,ARIN,p2p
8492,27471,RIPE,ARIN,p2p
8492,28186,RIPE,LACNIC,p2p
8492,28330,RIPE,LACNIC,p2p
8492,28685,RIPE,RIPE,p2p
8492,28761,RIPE,RIPE,p2p
8492,28788,RIPE,RIPE,p2p
8492,28840,RIPE,RIPE,p2p
8492,28890,RIPE,RIPE,p2p
8492,29017,RIPE,RIPE,p2p
8492,29141,RIPE,RIPE,p2p
8492,29263,RIPE,RIPE,p2p
8492,29405,RIPE,RIPE,p2p
8492,29534,RIPE,RIPE,p2p
8492,29535,RIPE,RIPE,p2p
8492,29588,RIPE,RIPE,p2p
8492,29687,RIPE,RIPE,p2p
8492,30103,RIPE,ARIN,p2p
8492,30419,RIPE,ARIN,p2p
8492,31298,RIPE,RIPE,p2p
8492,31383,RIPE,RIPE,p2p
8492,31445,RIPE,RIPE,p2p
8492,31638,RIPE,RIPE,p2p
8492,31673,RIPE,RIPE,p2p
8492,33047,RIPE,ARIN,p2p
8492,33915,RIPE,RIPE,p2p
8492,34058,RIPE,RIPE,p2p
8492,34087,RIPE,RIPE,p2p
8492,34106,RIPE,RIPE,p2p
8492,34141,RIPE,RIPE,p2p
8492,34368,RIPE,RIPE,p2p
8492,34756,RIPE,RIPE,p2p
8492,34762,RIPE,RIPE,p2p
8492,34868,RIPE,RIPE,p2p
8492,34968,RIPE,RIPE,p2p
8492,35005,RIPE,RIPE,p2p
8492,35048,RIPE,RIPE,p2p
8492,35237,RIPE,RIPE,p2p
8492,35280,RIPE,RIPE,p2p
8492,35508,RIPE,RIPE,p2p
8492,35614,RIPE,RIPE,p2p
8492,35640,RIPE,RIPE,p2p
8492,35709,RIPE,RIPE,p2p
8492,35710,RIPE,RIPE,p2p
8492,35793,RIPE,RIPE,p2p
8492,35807,RIPE,RIPE,p2p
8492,36182,RIPE,ARIN,p2p
8492,36994,RIPE,AFRINIC,p2p
8492,37721,RIPE,AFRINIC,p2p
8492,38090,RIPE,APNIC,p2p
8492,39179,RIPE,RIPE,p2p
8492,39279,RIPE,RIPE,p2p
8492,39499,RIPE,RIPE,p2p
8492,39591,RIPE,RIPE,p2p
8492,39642,RIPE,RIPE,p2p
8492,39686,RIPE,RIPE,p2p
8492,39832,RIPE,RIPE,p2p
8492,39835,RIPE,RIPE,p2p
8492,39862,RIPE,RIPE,p2p
8492,39923,RIPE,RIPE,p2p
8492,40676,RIPE,ARIN,p2p
8492,40999,RIPE,RIPE,p2p
8492,41041,RIPE,RIPE,p2p
8492,41090,RIPE,RIPE,p2p
8492,41405,RIPE,RIPE,p2p
8492,41750,RIPE,RIPE,p2p
8492,41864,RIPE,RIPE,p2p
8492,42031,RIPE,RIPE,p2p
8492,42102,RIPE,RIPE,p2p
8492,42459,RIPE,RIPE,p2p
8492,42892,RIPE,RIPE,p2p
8492,42905,RIPE,RIPE,p2p
8492,43142,RIPE,RIPE,p2p
8492,43182,RIPE,RIPE,p2p
8492,43293,RIPE,RIPE,p2p
8492,43414,RIPE,RIPE,p2p
8492,43437,RIPE,RIPE,p2p
8492,43518,RIPE,RIPE,p2p
8492,43576,RIPE,RIPE,p2p
8492,43628,RIPE,RIPE,p2p
8492,43668,RIPE,RIPE,p2p
8492,43898,RIPE,RIPE,p2p
8492,44254,RIPE,RIPE,p2p
8492,44532,RIPE,RIPE,p2p
8492,44600,RIPE,RIPE,p2p
8492,44608,RIPE,RIPE,p2p
8492,44622,RIPE,RIPE,p2p
8492,44735,RIPE,RIPE,p2p
8492,44988,RIPE,RIPE,p2p
8492,45474,RIPE,APNIC,p2p
8492,45629,RIPE,APNIC,p2p
8492,45903,RIPE,APNIC,p2p
8492,47065,RIPE,ARIN,p2p
8492,47140,RIPE,RIPE,p2p
8492,47149,RIPE,RIPE,p2p
8492,47236,RIPE,RIPE,p2p
8492,47569,RIPE,RIPE,p2p
8492,47582,RIPE,RIPE,p2p
8492,47747,RIPE,RIPE,p2p
8492,47836,RIPE,RIPE,p2p
8492,47957,RIPE,RIPE,p2p
8492,47973,RIPE,RIPE,p2p
8492,48011,RIPE,RIPE,p2p
8492,48303,RIPE,RIPE,p2p
8492,48343,RIPE,RIPE,p2c
8492,48345,RIPE,RIPE,p2p
8492,48366,RIPE,RIPE,p2p
8492,48524,RIPE,RIPE,p2p
8492,48642,RIPE,RIPE,p2p
8492,48876,RIPE,RIPE,p2p
8492,48989,RIPE,RIPE,p2p
8492,49033,RIPE,RIPE,p2p
8492,49285,RIPE,RIPE,p2p
8492,49463,RIPE,RIPE,p2p
8492,49535,RIPE,RIPE,p2p
8492,49653,RIPE,RIPE,p2p
8492,49685,RIPE,RIPE,p2p
8492,49724,RIPE,RIPE,p2p
8492,49759,RIPE,RIPE,p2p
8492,49778,RIPE,RIPE,p2p
8492,49820,RIPE,RIPE,p2p
8492,50022,RIPE,RIPE,p2p
8492,50061,RIPE,RIPE,p2p
8492,50107,RIPE,RIPE,p2p
8492,50222,RIPE,RIPE,p2p
8492,50245,RIPE,RIPE,p2p
8492,50266,RIPE,RIPE,p2p
8492,50289,RIPE,RIPE,p2p
8492,50309,RIPE,RIPE,p2p
8492,50352,RIPE,RIPE,p2p
8492,50472,RIPE,RIPE,p2p
8492,50509,RIPE,RIPE,p2p
8492,50536,RIPE,RIPE,p2p
8492,50596,RIPE,RIPE,p2p
8492,50687,RIPE,RIPE,p2p
8492,50812,RIPE,RIPE,p2p
8492,50947,RIPE,RIPE,p2p
8492,51050,RIPE,RIPE,p2p
8492,51178,RIPE,RIPE,p2p
8492,51273,RIPE,RIPE,p2p
8492,51310,RIPE,RIPE,p2p
8492,51520,RIPE,RIPE,p2p
8492,51752,RIPE,RIPE,p2p
8492,52007,RIPE,RIPE,p2p
8492,52015,RIPE,RIPE,p2p
8492,52201,RIPE,RIPE,p2p
8492,52551,RIPE,LACNIC,p2p
8492,53162,RIPE,LACNIC,p2p
8492,55799,RIPE,APNIC,p2p
8492,56583,RIPE,RIPE,p2p
8492,56634,RIPE,RIPE,p2p
8492,56647,RIPE,RIPE,p2p
8492,56654,RIPE,RIPE,p2p
8492,56911,RIPE,RIPE,p2p
8492,56971,RIPE,RIPE,p2p
8492,56994,RIPE,RIPE,p2p
8492,57109,RIPE,RIPE,p2p
8492,57112,RIPE,RIPE,p2p
8492,57422,RIPE,RIPE,p2p
8492,57456,RIPE,RIPE,p2p
8492,57572,RIPE,RIPE,p2c
8492,57928,RIPE,RIPE,p2p
8492,58057,RIPE,RIPE,p2p
8492,58138,RIPE,RIPE,p2p
8492,58601,RIPE,APNIC,p2p
8492,58952,RIPE,APNIC,p2p
8492,59482,RIPE,RIPE,p2p
8492,59793,RIPE,RIPE,p2p
8492,59886,RIPE,RIPE,p2p
8492,59940,RIPE,RIPE,p2p
8492,60072,RIPE,RIPE,p2p
8492,60664,RIPE,RIPE,p2p
8492,60718,RIPE,RIPE,p2p
8492,60840,RIPE,RIPE,p2p
8492,60924,RIPE,RIPE,p2p
8492,61029,RIPE,RIPE,p2p
8492,61197,RIPE,RIPE,p2c
8492,61319,RIPE,RIPE,p2p
8492,61568,RIPE,LACNIC,p2p
8492,61832,RIPE,LACNIC,p2p
8492,62166,RIPE,RIPE,p2p
8492,62240,RIPE,RIPE,p2p
8492,62366,RIPE,RIPE,p2p
8492,62429,RIPE,RIPE,p2p
8492,62459,RIPE,RIPE,p2p
8492,62663,RIPE,ARIN,p2p
8492,62713,RIPE,ARIN,p2p
8492,62715,RIPE,ARIN,p2p
8492,63440,RIPE,ARIN,p2p
8492,64050,RIPE,APNIC,p2p
8492,64271,RIPE,ARIN,p2p
8492,64475,RIPE,RIPE,p2p
8492,133613,RIPE,APNIC,p2p
8492,134512,RIPE,APNIC,p2p
8492,135391,RIPE,APNIC,p2p
8492,136106,RIPE,APNIC,p2p
8492,136907,RIPE,APNIC,p2p
8492,196642,RIPE,RIPE,p2p
8492,196714,RIPE,RIPE,p2p
8492,196752,RIPE,RIPE,p2p
8492,196954,RIPE,RIPE,p2p
8492,197063,RIPE,RIPE,p2p
8492,197156,RIPE,RIPE,p2p
8492,197731,RIPE,RIPE,p2p
8492,197790,RIPE,RIPE,p2p
8492,198056,RIPE,RIPE,p2p
8492,198224,RIPE,RIPE,p2p
8492,198354,RIPE,RIPE,p2p
8492,198367,RIPE,RIPE,p2p
8492,198792,RIPE,RIPE,p2p
8492,199008,RIPE,RIPE,p2p
8492,199139,RIPE,RIPE,p2p
8492,199163,RIPE,RIPE,p2p
8492,199275,RIPE,RIPE,p2p
8492,199634,RIPE,RIPE,p2p
8492,199837,RIPE,RIPE,p2p
8492,199866,RIPE,RIPE,p2p
8492,199939,RIPE,RIPE,p2p
8492,200020,RIPE,RIPE,p2p
8492,200044,RIPE,RIPE,p2p
8492,200062,RIPE,RIPE,p2p
8492,200175,RIPE,RIPE,p2c
8492,200350,RIPE,RIPE,p2p
8492,200596,RIPE,RIPE,p2p
8492,200794,RIPE,RIPE,p2p
8492,201119,RIPE,RIPE,p2p
8492,201133,RIPE,RIPE,p2p
8492,201225,RIPE,RIPE,p2p
8492,201283,RIPE,RIPE,p2p
8492,201290,RIPE,RIPE,p2p
8492,201475,RIPE,RIPE,p2c
8492,201746,RIPE,RIPE,p2p
8492,201877,RIPE,RIPE,p2p
8492,202120,RIPE,RIPE,p2p
8492,202707,RIPE,RIPE,p2p
8492,202838,RIPE,RIPE,p2p
8492,202932,RIPE,RIPE,p2p
8492,202976,RIPE,RIPE,p2p
8492,202984,RIPE,RIPE,p2p
8492,203101,RIPE,RIPE,p2p
8492,203339,RIPE,RIPE,p2p
8492,203513,RIPE,RIPE,p2p
8492,203596,RIPE,RIPE,p2p
8492,203680,RIPE,RIPE,p2p
8492,203784,RIPE,RIPE,p2p
8492,203923,RIPE,RIPE,p2p
8492,204006,RIPE,RIPE,p2p
8492,204196,RIPE,RIPE,p2p
8492,204272,RIPE,RIPE,p2p
8492,204492,RIPE,RIPE,p2c
8492,204582,RIPE,RIPE,p2p
8492,204720,RIPE,RIPE,p2p
8492,204995,RIPE,RIPE,p2p
8492,205022,RIPE,RIPE,p2p
8492,205079,RIPE,RIPE,p2p
8492,205442,RIPE,RIPE,p2p
8492,205530,RIPE,RIPE,p2p
8492,205614,RIPE,RIPE,p2p
8492,205668,RIPE,RIPE,p2p
8492,205678,RIPE,RIPE,p2p
8492,205844,RIPE,RIPE,p2p
8492,205881,RIPE,RIPE,p2p
8492,205943,RIPE,RIPE,p2p
8492,206295,RIPE,RIPE,p2p
8492,206813,RIPE,RIPE,p2p
8492,206825,RIPE,RIPE,p2p
8492,207192,RIPE,RIPE,p2p
8492,207911,RIPE,RIPE,p2p
8492,208056,RIPE,RIPE,p2p
8492,208075,RIPE,RIPE,p2p
8492,208389,RIPE,RIPE,p2p
8492,208415,RIPE,RIPE,p2p
8492,208722,RIPE,RIPE,p2p
8492,208844,RIPE,RIPE,p2p
8492,208912,RIPE,RIPE,p2p
8492,208992,RIPE,RIPE,p2p
8492,209030,RIPE,RIPE,p2p
8492,209307,RIPE,RIPE,p2p
8492,209343,RIPE,RIPE,p2p
8492,209400,RIPE,RIPE,p2p
8492,209702,RIPE,RIPE,p2p
8492,209739,RIPE,RIPE,p2p
8492,210033,RIPE,RIPE,p2p
8492,210223,RIPE,RIPE,p2c
8492,262773,RIPE,LACNIC,p2p
8492,263276,RIPE,LACNIC,p2p
8492,263324,RIPE,LACNIC,p2p
8492,263421,RIPE,LACNIC,p2p
8492,263626,RIPE,LACNIC,p2p
8492,267056,RIPE,LACNIC,p2p
8492,268331,RIPE,LACNIC,p2p
8492,268696,RIPE,LACNIC,p2p
8492,396986,RIPE,ARIN,p2p
8495,24482,RIPE,APNIC,p2p
8495,397143,RIPE,ARIN,p2p
8496,49673,RIPE,RIPE,p2p
8496,199524,RIPE,RIPE,p2p
8496,209372,RIPE,RIPE,p2c
8511,41750,RIPE,RIPE,p2c
8511,44359,RIPE,RIPE,p2c
8513,8732,RIPE,RIPE,p2p
8513,13101,RIPE,RIPE,p2p
8513,14840,RIPE,ARIN,p2p
8513,15704,RIPE,RIPE,p2p
8513,17639,RIPE,APNIC,p2p
8513,22356,RIPE,ARIN,p2p
8513,24516,RIPE,APNIC,p2p
8513,28186,RIPE,LACNIC,p2p
8513,39351,RIPE,RIPE,p2p
