12307 39540 RIPE RIPE p2c
12389 12578 RIPE RIPE p2c
12389 15672 RIPE RIPE p2p
12389 15774 RIPE RIPE p2c
12389 25227 RIPE RIPE p2p
12389 31376 RIPE RIPE p2p
12389 41691 RIPE RIPE p2c
12389 42145 RIPE RIPE p2p
12389 43404 RIPE RIPE p2c
12389 43676 RIPE RIPE p2p
12389 48349 RIPE RIPE p2c
12389 49136 RIPE RIPE p2p
12389 50258 RIPE RIPE p2c
12389 50923 RIPE RIPE p2p
12389 60072 RIPE RIPE p2p
12389 60299 RIPE RIPE p2c
12389 62040 RIPE RIPE p2p
12389 62067 RIPE RIPE p2p
12406 201992 RIPE RIPE  p2p
12406 44288 RIPE RIPE p2p
12406 50345 RIPE RIPE p2p
12406 50492 RIPE RIPE p2p
12406 50765 RIPE RIPE p2p
12406 57135 RIPE RIPE p2p
12406 60857 RIPE RIPE p2p
12479 29680 RIPE RIPE p2p
12552 206593 RIPE RIPE  p2p
12552 36344 RIPE ARIN p2p
12552 42473 RIPE RIPE p2c
12637 198785 RIPE RIPE  p2c
12637 35131 RIPE RIPE p2p
12687 24893 RIPE RIPE p2p
12687 50569 RIPE RIPE p2p
12695 60299 RIPE RIPE p2p
12713 17557 RIPE APNIC p2p
12714 20940 RIPE RIPE p2p
12714 30853 RIPE RIPE p2c
12714 34123 RIPE RIPE p2p
12714 57363 RIPE RIPE p2c
12715 43833 RIPE RIPE p2p
12715 56571 RIPE RIPE p2p
12715 60609 RIPE RIPE p2p
12859 206281 RIPE RIPE  p2c
12874 59919 RIPE RIPE p2p
12924 199913 RIPE RIPE  p2p
12956 57976 RIPE RIPE p2p
12989 262699 RIPE LACNIC p2c
12989 42473 RIPE RIPE p2p
13004 32934 RIPE ARIN p2c
13009 51043 RIPE RIPE p2c
13030 14907 RIPE ARIN p2c
13030 199714 RIPE RIPE  p2p
13030 29838 RIPE ARIN p2c
13094 43314 RIPE RIPE p2c
13094 44587 RIPE RIPE p2p
13094 51764 RIPE RIPE p2p
13094 60388 RIPE RIPE p2c
13094 62261 RIPE RIPE p2p
13101 15943 RIPE RIPE p2p
13101 25415 RIPE RIPE p2p
13124 42100 RIPE RIPE p2p
13193 34019 RIPE RIPE p2p
13213 42831 RIPE RIPE p2c
13237 199163 RIPE RIPE  p2p
13237 21413 RIPE RIPE p2p
