36866 37619 AFRINIC AFRINIC p2p
36937 37411 AFRINIC AFRINIC p2p
36994 37105 AFRINIC AFRINIC p2c
37027 37129 AFRINIC AFRINIC p2p
37100 327693 AFRINIC AFRINIC p2p
37100 327698 AFRINIC AFRINIC p2c
37100 327805 AFRINIC AFRINIC p2c
37100 328024 AFRINIC AFRINIC p2c
37100 37126 AFRINIC AFRINIC p2c
37100 37349 AFRINIC AFRINIC p2c
37100 37417 AFRINIC AFRINIC p2p
37100 37482 AFRINIC AFRINIC p2c
37100 37523 AFRINIC AFRINIC p2c
37100 37673 AFRINIC AFRINIC p2p
37100 39356 AFRINIC RIPE p2c
37100 54113 AFRINIC ARIN p2c
37100 63399 AFRINIC ARIN p2c
37105 37515 AFRINIC AFRINIC p2p
37179 37239 AFRINIC AFRINIC p2p
37179 37349 AFRINIC AFRINIC p2c
37179 37564 AFRINIC AFRINIC p2c
37179 37662 AFRINIC AFRINIC p2c
37179 49544 AFRINIC RIPE p2c
37179 54994 AFRINIC ARIN p2c
37468 327781 AFRINIC AFRINIC p2p
37468 328145 AFRINIC AFRINIC p2p
37468 37497 AFRINIC AFRINIC p2c
37468 37680 AFRINIC AFRINIC p2c
37497 327983 AFRINIC AFRINIC p2c
37497 328216 AFRINIC AFRINIC p2c
37497 37675 AFRINIC AFRINIC p2c
37596 327858 AFRINIC AFRINIC p2c
37613 327814 AFRINIC AFRINIC p2p
37613 44356 AFRINIC RIPE p2p
37680 327996 AFRINIC AFRINIC p2p
